database,schema,table,row_count,total_mb,used_mb
RedDawn,dbo,SubscriptionMetaData,10371,0.453125,0.296875
RedDawn,dbo,BKUPLog,9867,0.320312,0.265625
RedDawn,dbo,InventoryTotals,7056,0.648437,0.515625
RedDawn,dbo,Crawler_Classification,6054,0.625000,0.453125
RedDawn,dbo,srp_daily_processing,5944,0.445312,0.398437
RedDawn,dbo,Crawler_Stores,5376,0.554687,0.500000
RedDawn,dbo,Crawler_Jobs,5248,2.828125,2.312500
RedDawn,dbo,Crawler_Templates_Logs,5131,2.828125,2.109375
RedDawn,dbo,GraftChevyVDP,1718,0.382812,0.335937
RedDawn,dbo,Crawler_Jobs_Group,1422,0.132812,0.093750
RedDawn,dbo,BKUPHistory,1355,0.132812,0.078125
RedDawn,dbo,VDPDashDailyStats,904,1.132812,0.882812
RedDawn,dbo,SmartVDPAccounts,791,0.406250,0.250000
RedDawn,dbo,ListingImageDownload_Queue,700,1.250000,0.445312
RedDawn,dbo,crosslinked,507,0.945312,0.187500
RedDawn,dbo,GraftChevyListings,399,0.148437,0.109375
RedDawn,dbo,Tickets,340,0.070312,0.062500
RedDawn,dbo,LongImageURLs,298,0.070312,0.046875
RedDawn,dbo,VDPAccount_Temp,271,0.070312,0.062500
RedDawn,dbo,Crawler_Templates,270,0.218750,0.132812
RedDawn,dbo,domains_with_dupes,228,0.070312,0.046875
RedDawn,dbo,SmartVDPOptions,224,0.070312,0.031250
RedDawn,dbo,TimLog,217,0.070312,0.039062
RedDawn,dbo,VDPDashCostByCampaigns,146,0.148437,0.101562
RedDawn,dbo,VDPDashPacingCampaign,146,0.218750,0.117187
RedDawn,dbo,SmartPLDListings,140,0.320312,0.281250
RedDawn,dbo,NoPriceOnSite,83,0.140625,0.062500
RedDawn,dbo,FoxFactoryAgedRAM,79,0.070312,0.054687
RedDawn,dbo,DBINFO,48,0.015625,0.015625
RedDawn,dbo,MonthlyPriceImageProcessingLogs,29,0.070312,0.015625
RedDawn,dbo,SmartVDPBotAgents,23,0.070312,0.015625
RedDawn,dbo,BKUPSteps,13,0.015625,0.015625
RedDawn,dbo,FacebookPageMapping,13,0.234375,0.125000
RedDawn,dbo,Crawler_Proxy_Types,8,0.070312,0.015625
RedDawn,dbo,ImageDownloadStatus,5,0.015625,0.015625
RedDawn,dbo,VehicleFilterLocation,4,0.070312,0.015625
RedDawn,dbo,ListingVideoDownload,3,0.070312,0.015625
RedDawn,dbo,CoreLog,2,0.070312,0.015625
RedDawn,dbo,Crawler_Settings,2,0.070312,0.015625
RedDawn,dbo,BKUPSettings,1,0.015625,0.015625
RedDawn,dbo,Crawler_Container_Issues,0,0.000000,0.000000
RedDawn,dbo,Crawler_Results_MissingPercent,0,0.000000,0.000000
RedDawn,dbo,Crawler_Results_RealEstate,0,0.000000,0.000000
RedDawn,dbo,ImageStatus,0,0.000000,0.000000
RedDawn,dbo,IntMaxes,0,0.000000,0.000000
RedDawn,dbo,ListingVideoOutput,0,0.000000,0.000000
RedDawn,dbo,LogFile,0,0.000000,0.000000
RedDawn,dbo,VDPDailyTotals,0,0.000000,0.000000
RedDawn,dbo,VDPDashMonthlyTotals,0,0.148437,0.093750
RedDawn,dbo,VDPListings_Temp,0,0.000000,0.000000
Trax,dbo,AdCapture_MonthlyTotal,108454568,4082.281250,4082.195312
Trax,dbo,acc_id_lst_ID,35165587,764.328125,721.187500
Trax,dbo,AdCapture_Bot,17168577,968.453125,968.398437
Trax,dbo,MagnetoFeedInfo,2167742,390.593750,390.500000
Trax,dbo,DealerCapture,893103,24.093750,24.078125
Trax,dbo,DealerCapture_DailyTotal,122281,4.726562,4.445312
Trax,dbo,DealerCapture_MonthlyTotal,63046,2.710937,2.304687
Trax,dbo,SmartAd_Performance,22352,5.070312,5.039062
Trax,dbo,BKUPLog,10214,0.343750,0.296875
Trax,dbo,DealerOptions,5927,0.390625,0.359375
Trax,dbo,BKUPHistory,2968,0.210937,0.171875
Trax,dbo,addmulticapture,2209,0.328125,0.328125
Trax,dbo,AllScheduledJobsOnServer,887,0.320312,0.312500
Trax,dbo,DBINFO,48,0.015625,0.015625
Trax,dbo,LogFile,35,0.015625,0.015625
Trax,dbo,SQLInjectionCheck,32,0.015625,0.015625
Trax,dbo,Actions,24,0.015625,0.015625
Trax,dbo,BKUPSteps,13,0.015625,0.015625
Trax,dbo,BKUPSettings,1,0.015625,0.015625
Trax,dbo,imageproxy_blanks,1,0.070312,0.015625
Trax,dbo,sysdiagrams,1,0.039062,0.039062
Trax,dbo,TrafficFilterIP,1,0.070312,0.015625
Trax,dbo,TrafficFilterKeyword,1,0.070312,0.015625
Trax,dbo,__FeedInfoJoined,0,0.000000,0.000000
Trax,dbo,AdCapture_DailyTotal,0,0.000000,0.000000
Trax,dbo,AdTotal,0,0.000000,0.000000
Trax,dbo,CoreLog,0,0.000000,0.000000
Trax,dbo,DealerTotal,0,0.000000,0.000000
Trax,dbo,dsrestore,0,0.000000,0.000000
Trax,dbo,IntMaxes,0,0.000000,0.000000
Trax,dbo,InvalidCapture,0,0.000000,0.000000
Trax,dbo,myreturn,0,0.000000,0.000000
Trax,dbo,ProcessLog,0,0.000000,0.000000
Trax,dbo,Report,0,0.000000,0.000000
Trax,dbo,ReportUser,0,0.000000,0.000000
Trax,dbo,User,0,0.000000,0.000000
WEB,dbo,FEEDEXTRAS,12149385,8536.367187,7986.265625
WEB,dbo,FEEDADS,8032284,47274.406250,46211.375000
WEB,dbo,VDPtoVIN,4794462,1388.289062,1381.765625
WEB,dbo,ExistingListings,2576096,32.390625,32.375000
WEB,dbo,ADIMAGES,2536734,644.726562,503.781250
WEB,dbo,ShortURL,1291012,610.351562,496.406250
WEB,dbo,BANNERTOTAL,910426,31.671875,31.609375
WEB,dbo,AlexFridayReport,579129,73.554687,70.210937
WEB,dbo,new_EmailSources_Count_ByMonth,547874,30.843750,28.828125
WEB,dbo,New_EmailSources_Count_ByMonth_v2,513874,21.531250,20.039062
WEB,dbo,DEALERS,475578,50.679687,46.968750
WEB,dbo,NormalizedFAVDP,417936,49.890625,49.750000
WEB,dbo,dx_ListingCount_Log,388388,16.179687,12.093750
WEB,dbo,SUBIMAGES,334168,32.632812,32.625000
WEB,dbo,VAutoDatatemp,312695,2591.914062,2591.718750
WEB,dbo,VAutoDataTim,282776,3068.718750,3057.750000
WEB,dbo,BANNERLOG,178615,8.609375,8.554687
WEB,dbo,ADDETAIL,106895,356.796875,246.171875
WEB,dbo,ADS,106890,75.851562,34.515625
WEB,dbo,dx_HashLog,106380,23.484375,10.812500
WEB,dbo,HomeNetData,99564,1013.437500,981.351562
WEB,dbo,feeddealers_transition,86129,10.070312,9.937500
WEB,dbo,RatchetFeedTracker,85344,50.664062,41.312500
WEB,dbo,Inventory_Counts_crawler,85221,4.875000,4.617187
WEB,dbo,feedmanagerlog,78595,10.828125,8.078125
WEB,dbo,FEEDDESTINATION,67934,10.953125,8.179687
WEB,dbo,DTCL_Calls,59782,11.453125,11.429687
WEB,dbo,Ratchet_FeedSubmitted_Log,58420,18.187500,13.539062
WEB,dbo,AutoConXKey,44800,4.437500,3.320312
WEB,dbo,New_ZipCode,43198,3.843750,3.710937
WEB,dbo,zipcodes,42974,2.445312,2.390625
WEB,dbo,FeedAdsBCP,34478,0.445312,0.445312
WEB,dbo,AdvNotifyTable,31483,1.273437,1.265625
WEB,dbo,LotVantage_Ads,30693,80.078125,79.859375
WEB,dbo,dslinksnew,29990,45.773437,45.015625
WEB,dbo,BannerCategory,29207,0.695312,0.679687
WEB,dbo,dsvehiclesnew,23596,325.953125,313.460937
WEB,dbo,New_AccountSecurity,23395,3.140625,2.335937
WEB,dbo,dealercom_ads,23325,171.890625,164.335937
WEB,dbo,FirstLookData,23124,329.671875,313.453125
WEB,dbo,FEEDDEALERS,22800,9.273437,6.929687
WEB,dbo,FEEDLOGS,20964,1.859375,1.320312
WEB,dbo,DealersByMake,18774,0.640625,0.593750
WEB,dbo,WasUsed_Change,18456,1.164062,0.875000
WEB,dbo,FeedManager,18349,3.554687,2.617187
WEB,dbo,VinSolutionsData,17156,201.015625,183.203125
WEB,dbo,FeedMultipleVIN,16169,1.492187,1.054687
WEB,dbo,DealerSpikePhotos,15817,2.257812,2.234375
WEB,dbo,x__DEALERSUBMIT,15751,10.328125,10.289062
WEB,dbo,InterUsers,15196,1.929687,1.390625
WEB,dbo,AlexTurboChange,14556,0.648437,0.593750
WEB,dbo,DX1Photos,14196,3.132812,3.117187
WEB,dbo,_MonthlyInternet,13807,3.203125,3.171875
WEB,dbo,feedads_transition,12900,4.773437,4.414062
WEB,dbo,RatchetDestinations,12853,0.390625,0.367187
WEB,dbo,AutoConXKey2,12808,0.953125,0.945312
WEB,dbo,New_ADAccounts,11910,2.929687,2.148437
WEB,dbo,Blacklisted,11534,2.117187,0.867187
WEB,dbo,Translate,11261,1.804687,0.945312
WEB,dbo,RatchetFormActive,10944,1.445312,1.031250
WEB,dbo,BKUPLog,10318,0.335937,0.289062
WEB,dbo,dx_listings_list2,10000,0.203125,0.195312
WEB,dbo,AutoBaseDataNew,9760,43.640625,43.015625
WEB,dbo,DealerCenterAds,9568,56.640625,55.937500
WEB,dbo,FEEDTRANSLATE,9152,0.585937,0.429687
WEB,dbo,New_NewPrintTranslate,9058,0.640625,0.609375
WEB,dbo,DealersLinkAds,8870,98.703125,84.562500
WEB,dbo,SpectrumRollup,8315,1.710937,1.656250
WEB,dbo,FEEDUPDATE,8122,2.835937,2.109375
WEB,dbo,ManualImport,7711,0.453125,0.398437
WEB,dbo,WEBADS,7662,4.835937,2.578125
WEB,dbo,ECarList_Temp,7565,66.953125,66.734375
WEB,dbo,FormPublications,7522,0.203125,0.195312
WEB,dbo,ECarlistData,7499,44.460937,35.804687
WEB,dbo,InventoryCC_Ads,6898,70.492187,69.242187
WEB,dbo,vw_StevenRatchetTrackerReport_All,6288,3.726562,2.742187
WEB,dbo,dsrestore,6287,0.203125,0.148437
WEB,dbo,CarsForSaleAds,6157,62.960937,58.375000
WEB,dbo,RatchetUserFix,6141,0.695312,0.671875
WEB,dbo,ONECLICK,5451,0.203125,0.156250
WEB,dbo,AutoConXAutomation,5422,2.765625,2.726562
WEB,dbo,WebFeatures,5368,0.679687,0.281250
WEB,dbo,FeedCategoryTranslations,5179,0.390625,0.351562
WEB,dbo,PACKAGEEXCLUDE,5039,0.148437,0.125000
WEB,dbo,DealerVaultData,4982,36.515625,36.460937
WEB,dbo,CobaltData,4976,11.210937,10.820312
WEB,dbo,CarGurusCalls2,4958,0.765625,0.718750
WEB,dbo,FinanceExpressData,4827,8.640625,8.585937
WEB,dbo,eBiz2Endeavor,4751,0.515625,0.492187
WEB,dbo,BestRideAds,4631,27.781250,27.609375
WEB,dbo,RatchetUpsells,4486,0.203125,0.148437
WEB,dbo,CarGigiAds,4475,35.843750,35.703125
WEB,dbo,netlookads,4000,32.703125,32.296875
WEB,dbo,Inventory_counts,3832,0.484375,0.320312
WEB,dbo,AutoUplinkUSAData,3786,9.890625,9.812500
WEB,dbo,DealixVast,3755,0.328125,0.273437
WEB,dbo,FormDealerLocation,3649,0.148437,0.117187
WEB,dbo,BANKEYWORD,3444,0.195312,0.171875
WEB,dbo,BUSSCHEDULEHISTORY,3413,0.375000,0.257812
WEB,dbo,DCSData,3346,40.953125,36.382812
WEB,dbo,DEALERSUBMIT2,3335,1.570312,1.562500
WEB,dbo,psnspecifications,3163,0.203125,0.195312
WEB,dbo,ShortUrlSanhillBU,3123,1.265625,1.187500
WEB,dbo,Bad_MSRP,3074,0.921875,0.625000
WEB,dbo,DealerSubmitWithReturns,3069,0.078125,0.054687
WEB,dbo,PSNPhotos,2834,0.890625,0.851562
WEB,dbo,feedadaddress,2774,0.273437,0.156250
WEB,dbo,InventoryCCData,2742,30.335937,30.195312
WEB,dbo,MODELS,2699,0.148437,0.125000
WEB,dbo,RatchetDeactivations,2652,0.234375,0.187500
WEB,dbo,ELMAH_Error,2642,59.187500,52.718750
WEB,dbo,NexsteppeAds,2546,2.984375,2.976562
WEB,dbo,AutoSweetAds,2461,29.335937,28.906250
WEB,dbo,KrytenPhotos,2449,0.257812,0.226562
WEB,dbo,DealerSyncAds,2443,24.578125,21.656250
WEB,dbo,WEBDEALERS,2430,0.625000,0.304687
WEB,dbo,BKUPHistory,2285,0.148437,0.140625
WEB,dbo,MilitaryAutoSourceData,2240,2.882812,2.828125
WEB,dbo,DealerFusionAds,2177,7.015625,6.992187
WEB,dbo,AutoRevData,2078,12.078125,11.914062
WEB,dbo,BANNERS,2062,0.523437,0.468750
WEB,dbo,FrazerData,1994,4.078125,3.968750
WEB,dbo,LiquidMotorData,1986,7.132812,7.101562
WEB,dbo,acxAds,1920,6.695312,6.695312
WEB,dbo,acxAds_Import_wURL,1920,8.632812,8.609375
WEB,dbo,SUBCLASS,1903,0.140625,0.125000
WEB,dbo,WCD_Web,1833,0.703125,0.476562
WEB,dbo,LeadQueue,1788,0.515625,0.468750
WEB,dbo,AccountClassification,1742,0.187500,0.140625
WEB,dbo,lookupCities,1733,0.140625,0.109375
WEB,dbo,VAutoData,1678,85.523437,70.867187
WEB,dbo,TableChangeLog,1571,3.398437,3.125000
WEB,dbo,DealerSpikeAds,1528,2.828125,2.734375
WEB,dbo,v12softwareData,1525,5.765625,5.617187
WEB,dbo,NexteppeAds,1462,6.828125,6.703125
WEB,dbo,Auction123_Ads,1373,4.195312,4.195312
WEB,dbo,DealerDirectory,1370,0.203125,0.203125
WEB,dbo,ratchetfeedtracker_bu,1335,0.640625,0.601562
WEB,dbo,DlrComData,1321,5.210937,4.335937
WEB,dbo,dealer123,1285,1.007812,0.992187
WEB,dbo,DealerTrendData,1228,9.781250,9.617187
WEB,dbo,PromaxAds,1189,5.015625,4.984375
WEB,dbo,FusionZoneAds,1106,30.039062,28.867187
WEB,dbo,CarSpot,1068,1.828125,1.781250
WEB,dbo,DX1Ads,1060,3.765625,3.578125
WEB,dbo,EndMap,1060,0.085937,0.062500
WEB,dbo,FeedDestination_AggChange_Log,1033,0.156250,0.062500
WEB,dbo,DealerOnAds,1012,14.718750,12.609375
WEB,dbo,RatchetFeedMigration,979,0.046875,0.046875
WEB,dbo,CarWeekData,977,5.140625,5.031250
WEB,dbo,AreGood,972,0.078125,0.062500
WEB,dbo,DealerLoginExpiration,947,0.140625,0.085937
WEB,dbo,ad_deleted,945,0.078125,0.039062
WEB,dbo,DealerLogin_MailLog,940,0.070312,0.070312
WEB,dbo,AMData,938,5.070312,5.070312
WEB,dbo,MODELSNEW,936,0.046875,0.046875
WEB,dbo,FeedCheck,881,0.203125,0.148437
WEB,dbo,AllScheduledJobsOnServer,878,0.328125,0.320312
WEB,dbo,AutoExactData,874,6.070312,6.062500
WEB,dbo,NavigatorExcludeRan,858,0.070312,0.031250
WEB,dbo,EDITIONS,852,0.210937,0.140625
WEB,dbo,PUBEDITIONS,851,0.031250,0.031250
WEB,dbo,InvMasterData,836,6.710937,6.484375
WEB,dbo,Room58Photos,836,0.132812,0.101562
WEB,dbo,DlrIDRep,829,0.078125,0.031250
WEB,dbo,MissingAdvantageImages,821,0.140625,0.140625
WEB,dbo,zzz___pubmakes,799,0.109375,0.078125
WEB,dbo,ClassicCarsData,781,0.328125,0.281250
WEB,dbo,StaleSitemap,774,0.570312,0.140625
WEB,dbo,accountclassification_20170626,761,0.039062,0.039062
WEB,dbo,InstaFeatures,725,0.070312,0.039062
WEB,dbo,ModifyEndeavor,723,0.078125,0.054687
WEB,dbo,RedlineData,655,7.335937,6.843750
WEB,dbo,AutoManagerData,639,3.070312,3.023437
WEB,dbo,ClassicCarsCustomers,635,0.078125,0.062500
WEB,dbo,DSVIDEO,630,0.140625,0.132812
WEB,dbo,eLeadsAds,607,1.007812,0.953125
WEB,dbo,CDM,605,2.023437,1.976562
WEB,dbo,Tables_Sizes,598,0.070312,0.070312
WEB,dbo,autoexplorerdata,593,1.203125,1.132812
WEB,dbo,webadaddress,592,0.156250,0.062500
WEB,dbo,DealerClickData,589,0.453125,0.398437
WEB,dbo,dsCarParts,578,0.046875,0.046875
WEB,dbo,InstaAds,575,0.460937,0.343750
WEB,dbo,FeedDealersDeactivates,564,0.070312,0.039062
WEB,dbo,AutoBaseData,547,3.703125,3.679687
WEB,dbo,PremiumAutoData,543,2.085937,2.054687
WEB,dbo,BestRideDealers,540,0.132812,0.078125
WEB,dbo,AutoMatrixAds,521,0.882812,0.828125
WEB,dbo,InteractRV_ads,506,9.640625,7.382812
WEB,dbo,WhosCalllingMasterCampaign,503,0.187500,0.132812
WEB,dbo,whoscalllingmastercampaign_clean,503,0.304687,0.132812
WEB,dbo,CLASS,496,0.039062,0.039062
WEB,dbo,_FolderContentKeeper,485,0.265625,0.156250
WEB,dbo,CaptiveLeadAds,477,1.835937,1.820312
WEB,dbo,CarBaseAds,474,3.078125,3.000000
WEB,dbo,_Steven_Deactivates,464,0.140625,0.125000
WEB,dbo,MAKES,448,0.062500,0.062500
WEB,dbo,ToCarsDirect_Ads,441,3.203125,3.062500
WEB,dbo,AutoRevoData,439,5.203125,3.312500
WEB,dbo,fsnAds,428,2.398437,2.382812
WEB,dbo,MultiFeedOverwrite,415,0.171875,0.070312
WEB,dbo,psnimages,413,0.078125,0.070312
WEB,dbo,feeddestinations_removed,408,0.078125,0.046875
WEB,dbo,MemberPublications,403,0.015625,0.015625
WEB,dbo,BUSSTOPS,374,0.429687,0.187500
WEB,dbo,ChromacarsData,373,2.765625,2.757812
WEB,dbo,dslinksnewrev,365,0.328125,0.296875
WEB,dbo,dsvehiclesnewrev,365,1.453125,1.406250
WEB,dbo,HomeNetCustomers,319,0.140625,0.132812
WEB,dbo,EndWithParts,310,0.031250,0.031250
WEB,dbo,EndNoParts,309,0.031250,0.031250
WEB,dbo,FeedAdCount,304,0.492187,0.320312
WEB,dbo,PCPierceAds,291,0.632812,0.593750
WEB,dbo,vw_StevenRatchetTrackerReport,284,1.203125,0.632812
WEB,dbo,vw_StevenRatchetTrackerReport_Acct,284,0.796875,0.390625
WEB,dbo,dx_AccountRep,277,0.070312,0.015625
WEB,dbo,InstaDealers,267,0.070312,0.039062
WEB,dbo,MarineReportForMark,266,0.070312,0.054687
WEB,dbo,DealerEProcessData,265,2.203125,2.039062
WEB,dbo,SCLSORT,261,0.031250,0.031250
WEB,dbo,AutaBuyDealers,255,0.046875,0.046875
WEB,dbo,DealerHostsAds,253,0.757812,0.726562
WEB,dbo,GEOCC,239,0.015625,0.015625
WEB,dbo,DealerActiveAds,238,0.507812,0.460937
WEB,dbo,FraudUsers,234,0.031250,0.031250
WEB,dbo,MEMBERS,232,0.726562,0.687500
WEB,dbo,IOcom_ads,231,0.570312,0.554687
WEB,dbo,MEMROLES,231,0.164062,0.156250
WEB,dbo,BoostLogicAds,230,1.835937,1.812500
WEB,dbo,New_DMA,220,0.031250,0.031250
WEB,dbo,MEMROLES_LOG,215,0.015625,0.015625
WEB,dbo,HealyBrosAds,212,2.734375,2.648437
WEB,dbo,PSNAds,206,1.328125,1.296875
WEB,dbo,AREACODE,204,0.015625,0.015625
WEB,dbo,DestinationRules,204,0.015625,0.015625
WEB,dbo,AutoFundsAds,202,2.078125,1.984375
WEB,dbo,whoscallingcampaignlist_endeavorused,200,0.023437,0.023437
WEB,dbo,dsVehicles,195,0.835937,0.773437
WEB,dbo,AutoNexusfeed,193,0.632812,0.585937
WEB,dbo,LotVantage_Dealers,183,0.070312,0.046875
WEB,dbo,RatchetInsertLog,182,0.187500,0.132812
WEB,dbo,AutoAdManagerAds,181,1.257812,1.226562
WEB,dbo,DealerFireAds,176,1.703125,1.632812
WEB,dbo,CSAds,175,0.328125,0.304687
WEB,dbo,New_SubClass,169,0.039062,0.039062
WEB,dbo,dealercom_customers,165,0.070312,0.046875
WEB,dbo,Aggregator,163,0.015625,0.015625
WEB,dbo,DMAtoZIP,161,0.078125,0.031250
WEB,dbo,OodleSubCategories,160,0.031250,0.031250
WEB,dbo,New_AccountSecurityOptions,159,0.039062,0.039062
WEB,dbo,BANSIZES,158,0.015625,0.015625
WEB,dbo,CarThinkData,157,0.265625,0.234375
WEB,dbo,psnlistings,153,0.078125,0.070312
WEB,dbo,ReyReyData,151,0.078125,0.054687
WEB,dbo,AdvantageCheck,146,0.078125,0.039062
WEB,dbo,Room58Data,145,0.320312,0.320312
WEB,dbo,dealerdnaData,144,1.203125,1.148437
WEB,dbo,SAVED,144,0.046875,0.046875
WEB,dbo,TPDLINFO,144,0.140625,0.125000
WEB,dbo,DealershipIDSAds,142,0.382812,0.335937
WEB,dbo,FridaySystemsAds,141,0.507812,0.468750
WEB,dbo,KrytenAds,140,0.882812,0.828125
WEB,dbo,DigitalMagazine,139,0.031250,0.031250
WEB,dbo,HousingWords,137,0.015625,0.015625
WEB,dbo,Ratchet_Insert_Form_Log,129,0.992187,0.578125
WEB,dbo,DealerInspireAds,128,1.015625,0.953125
WEB,dbo,FeedDealers_NotUsed_20161118,128,0.039062,0.039062
WEB,dbo,SincroData,128,15.585937,14.265625
WEB,dbo,AlexsCallList,126,0.265625,0.265625
WEB,dbo,x__DEALERLOGIN,125,0.078125,0.054687
WEB,dbo,MemRoles_Backup,121,0.023437,0.023437
WEB,dbo,DealerServicesConstructionEquipmentInventory,120,0.757812,0.640625
WEB,dbo,RVOneDatafeed,117,1.078125,0.898437
WEB,dbo,TMPiMoveDaleR_RatchetClient,117,0.031250,0.031250
WEB,dbo,AdRates,116,0.062500,0.062500
WEB,dbo,ECarListDealers,116,0.085937,0.046875
WEB,dbo,LookAtUsedCarsAds,115,0.203125,0.171875
WEB,dbo,New_PrintEditions,112,0.203125,0.203125
WEB,dbo,RatchetDealerGroups,101,0.015625,0.015625
WEB,dbo,TMPiMoveDaleR_RatchetFeedTracker,101,0.078125,0.062500
WEB,dbo,abdataTest,100,0.140625,0.085937
WEB,dbo,BUSSCHEDULE,100,0.195312,0.046875
WEB,dbo,DealerTrackAds,98,1.140625,1.085937
WEB,dbo,dslotdatanew,96,0.132812,0.101562
WEB,dbo,toweb2carz_dealers,95,0.031250,0.031250
WEB,dbo,BadWords,93,0.015625,0.015625
WEB,dbo,LAPD091506739,88,0.078125,0.023437
WEB,dbo,EDesignAds,87,0.203125,0.195312
WEB,dbo,GlobalScopeAds,83,0.140625,0.101562
WEB,dbo,TOP10,80,0.031250,0.031250
WEB,dbo,WebUntanglerAds,80,0.257812,0.210937
WEB,dbo,AdExclude,79,0.015625,0.015625
WEB,dbo,MagnetDigitalAds,77,0.234375,0.226562
WEB,dbo,Members77,77,0.015625,0.015625
WEB,dbo,SincroCustomers,77,0.070312,0.023437
WEB,dbo,Advertisers,76,0.031250,0.031250
WEB,dbo,IpublisherAds,76,0.578125,0.539062
WEB,dbo,AlexClassification,75,0.015625,0.015625
WEB,dbo,AutoNetUSADealers,75,0.078125,0.031250
WEB,dbo,CerritosAds,75,0.203125,0.164062
WEB,dbo,StockNumData,75,0.382812,0.335937
WEB,dbo,AutoNetUSAAds,74,0.078125,0.062500
WEB,dbo,windowstickerdata,74,0.578125,0.578125
WEB,dbo,Palmetto,73,0.132812,0.023437
WEB,dbo,ConnTest2,72,0.023437,0.023437
WEB,dbo,DealerMadeAds,72,0.195312,0.148437
WEB,dbo,Story,72,0.875000,0.796875
WEB,dbo,AutoSearchAds,71,0.531250,0.468750
WEB,dbo,VinControlAds,71,0.203125,0.203125
WEB,dbo,dsxlate,70,0.015625,0.015625
WEB,dbo,ExcludeCrawl,69,0.070312,0.015625
WEB,dbo,TurboVerifyAccount,69,0.015625,0.015625
WEB,dbo,vw_StevenRatchetTrackerReport_LastReactivate,67,0.093750,0.062500
WEB,dbo,GoAuto,65,0.070312,0.070312
WEB,dbo,LOCALDEALERS,65,0.039062,0.039062
WEB,dbo,STATES,64,0.015625,0.015625
WEB,dbo,DealerWebsitesAds,61,0.140625,0.132812
WEB,dbo,AutoXlooAds,60,0.601562,0.601562
WEB,dbo,dsxlatefeedid,60,0.015625,0.015625
WEB,dbo,AutoCornerAds,58,0.257812,0.203125
WEB,dbo,KGISolutionsAds,54,0.132812,0.093750
WEB,dbo,xml,54,0.015625,0.015625
WEB,dbo,DF_ADS,53,0.203125,0.164062
WEB,dbo,Destination,52,0.015625,0.015625
WEB,dbo,Missing_LAT_LONG,52,0.070312,0.015625
WEB,dbo,AutoFusionDealers,51,0.015625,0.015625
WEB,dbo,xlate,50,0.015625,0.015625
WEB,dbo,AdminDomains,44,0.015625,0.015625
WEB,dbo,CROPWORKSPACE,44,0.078125,0.023437
WEB,dbo,LotBoysDealers,44,0.015625,0.015625
WEB,dbo,PubStates,44,0.015625,0.015625
WEB,dbo,BUSSTEPS,43,0.015625,0.015625
WEB,dbo,DCSDealer,40,0.070312,0.015625
WEB,dbo,dealercarsearch,39,0.078125,0.062500
WEB,dbo,AutoPlusNetAds,37,0.203125,0.156250
WEB,dbo,DupeFFID,37,0.070312,0.015625
WEB,dbo,DBINFO,36,0.015625,0.015625
WEB,dbo,PRCOAds,36,0.078125,0.070312
WEB,dbo,StatPubs,36,0.015625,0.015625
WEB,dbo,_PubMapping,35,0.015625,0.015625
WEB,dbo,New_PrintPublications,35,0.031250,0.031250
WEB,dbo,PUBLICATIONS,35,0.015625,0.015625
WEB,dbo,xsitedest,35,0.015625,0.015625
WEB,dbo,AutoStarAds,34,0.023437,0.023437
WEB,dbo,CarsForSaleVerified,34,0.070312,0.015625
WEB,dbo,TMPiMoveDaleR_FEEDDEALERS,34,0.015625,0.015625
WEB,dbo,AutoBaseCustomersNew,33,0.070312,0.015625
WEB,dbo,AutoMarkSolutionsAds,32,0.351562,0.304687
WEB,dbo,ReportSource,32,0.015625,0.015625
WEB,dbo,BANINTERVAL,31,0.015625,0.015625
WEB,dbo,CobaltCustomers,31,0.070312,0.015625
WEB,dbo,PubExpiring,31,0.031250,0.031250
WEB,dbo,TMPiMoveDaleR,31,0.015625,0.015625
WEB,dbo,SandhillData,29,0.257812,0.226562
WEB,dbo,FormFeedPhoneTracking,28,0.015625,0.015625
WEB,dbo,su_ADDInfoByUser,28,0.015625,0.015625
WEB,dbo,AutoJiniData,27,0.132812,0.093750
WEB,dbo,ToCarsDirect_Dealers,26,0.070312,0.015625
WEB,dbo,DealerClickDealers,25,0.015625,0.015625
WEB,dbo,IDealerdata,24,0.078125,0.054687
WEB,dbo,OldDealerComCustomers,24,0.015625,0.015625
WEB,dbo,TMPiMoveDaleR_FEEDUPDATE,24,0.015625,0.015625
WEB,dbo,BANTYPELOC,22,0.015625,0.015625
WEB,dbo,InventoryCC_Dealers,21,0.070312,0.015625
WEB,dbo,xsitexlate,21,0.015625,0.015625
WEB,dbo,AMDealers,20,0.070312,0.015625
WEB,dbo,DealerLocation,20,0.015625,0.015625
WEB,dbo,Feeds,20,0.015625,0.015625
WEB,dbo,TurboChanges,20,0.031250,0.031250
WEB,dbo,WebManagementTeam,20,0.023437,0.023437
WEB,dbo,VariableCost,19,0.015625,0.015625
WEB,dbo,SAVEAD,18,0.015625,0.015625
WEB,dbo,SQLInjectionCheck,18,0.015625,0.015625
WEB,dbo,SubscriptionType,18,0.015625,0.015625
WEB,dbo,CSAutoNationDealers,17,0.015625,0.015625
WEB,dbo,AutoRevCustomers,16,0.070312,0.015625
WEB,dbo,BANLOCSIZE,16,0.015625,0.015625
WEB,dbo,CharterDupeBestRideFeed,16,0.015625,0.015625
WEB,dbo,Exclude_ffidMaster,15,0.070312,0.015625
WEB,dbo,HomeNetDealers,15,0.015625,0.015625
WEB,dbo,RatchetInventory,15,0.015625,0.015625
WEB,dbo,DealerSyncDealers,14,0.070312,0.015625
WEB,dbo,Dlrxlate,14,0.015625,0.015625
WEB,dbo,netlookdealers,14,0.195312,0.109375
